h5_relative_path,volume,slice_index,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,whole_tumor_pixels,has_tumor,eligible_br_lora_slice,image_channel,image_channel_index,label_rule,image_role,source_cohort
volume_198_slice_40.h5,198,40,245,408,183,836,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_41.h5,198,41,321,488,245,1054,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_42.h5,198,42,337,552,318,1207,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_43.h5,198,43,415,564,444,1423,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_44.h5,198,44,486,650,431,1567,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_45.h5,198,45,599,520,782,1901,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_46.h5,198,46,757,620,621,1998,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_47.h5,198,47,725,760,637,2122,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_48.h5,198,48,742,850,650,2242,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_49.h5,198,49,718,1014,651,2383,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_50.h5,198,50,735,1074,627,2436,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_51.h5,198,51,755,1110,639,2504,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_52.h5,198,52,761,1170,646,2577,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_53.h5,198,53,775,1231,661,2667,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_54.h5,198,54,753,1312,677,2742,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_55.h5,198,55,798,1303,685,2786,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_56.h5,198,56,813,1317,682,2812,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_57.h5,198,57,811,1325,693,2829,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_58.h5,198,58,798,1323,727,2848,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_59.h5,198,59,768,1282,788,2838,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_60.h5,198,60,751,1298,784,2833,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_61.h5,198,61,715,1284,830,2829,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_62.h5,198,62,683,1275,858,2816,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_63.h5,198,63,660,1286,893,2839,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_64.h5,198,64,627,1322,910,2859,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_65.h5,198,65,595,1347,911,2853,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_66.h5,198,66,601,1351,891,2843,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_67.h5,198,67,569,1370,895,2834,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_68.h5,198,68,572,1354,883,2809,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_69.h5,198,69,519,1470,779,2768,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_70.h5,198,70,517,1446,764,2727,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_71.h5,198,71,501,1417,783,2701,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_72.h5,198,72,447,1372,816,2635,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_73.h5,198,73,340,1364,856,2560,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_74.h5,198,74,260,1239,1000,2499,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_75.h5,198,75,248,1173,877,2298,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_76.h5,198,76,163,1180,708,2051,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_77.h5,198,77,158,1064,658,1880,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_78.h5,198,78,193,973,642,1808,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_79.h5,198,79,187,873,616,1676,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_80.h5,198,80,19,941,502,1462,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_81.h5,198,81,17,827,492,1336,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_82.h5,198,82,62,749,382,1193,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_83.h5,198,83,57,674,357,1088,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_84.h5,198,84,402,606,75,1083,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_85.h5,198,85,387,570,73,1030,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_86.h5,198,86,459,500,9,968,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_87.h5,198,87,408,439,9,856,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_88.h5,198,88,361,368,0,729,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_89.h5,198,89,0,254,0,254,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_90.h5,198,90,0,146,0,146,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_91.h5,198,91,0,31,0,31,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_92.h5,198,92,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_93.h5,198,93,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_94.h5,198,94,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_95.h5,198,95,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_96.h5,198,96,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_97.h5,198,97,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_98.h5,198,98,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_99.h5,198,99,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_100.h5,198,100,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_101.h5,198,101,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_102.h5,198,102,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_103.h5,198,103,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_104.h5,198,104,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_105.h5,198,105,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_106.h5,198,106,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_107.h5,198,107,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_108.h5,198,108,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_109.h5,198,109,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_110.h5,198,110,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_111.h5,198,111,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_112.h5,198,112,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_113.h5,198,113,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_114.h5,198,114,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_115.h5,198,115,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_116.h5,198,116,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_117.h5,198,117,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_118.h5,198,118,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_119.h5,198,119,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_120.h5,198,120,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_121.h5,198,121,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_122.h5,198,122,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_123.h5,198,123,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_124.h5,198,124,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_125.h5,198,125,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_126.h5,198,126,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_127.h5,198,127,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_128.h5,198,128,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_129.h5,198,129,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_130.h5,198,130,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_131.h5,198,131,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_132.h5,198,132,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_133.h5,198,133,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_134.h5,198,134,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_135.h5,198,135,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_136.h5,198,136,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_137.h5,198,137,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_138.h5,198,138,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_139.h5,198,139,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_140.h5,198,140,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_141.h5,198,141,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_142.h5,198,142,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_143.h5,198,143,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_144.h5,198,144,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_145.h5,198,145,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_146.h5,198,146,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_147.h5,198,147,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_148.h5,198,148,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_149.h5,198,149,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_150.h5,198,150,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_151.h5,198,151,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_152.h5,198,152,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_153.h5,198,153,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_198_slice_154.h5,198,154,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_0.h5,199,0,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_1.h5,199,1,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_2.h5,199,2,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_3.h5,199,3,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_4.h5,199,4,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_5.h5,199,5,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_6.h5,199,6,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_7.h5,199,7,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_8.h5,199,8,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_9.h5,199,9,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_10.h5,199,10,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_11.h5,199,11,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_12.h5,199,12,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_13.h5,199,13,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_14.h5,199,14,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_15.h5,199,15,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_16.h5,199,16,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_17.h5,199,17,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_18.h5,199,18,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_19.h5,199,19,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_20.h5,199,20,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_21.h5,199,21,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_22.h5,199,22,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_23.h5,199,23,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_24.h5,199,24,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_25.h5,199,25,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_26.h5,199,26,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_27.h5,199,27,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_28.h5,199,28,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_29.h5,199,29,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_30.h5,199,30,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_31.h5,199,31,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_32.h5,199,32,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_33.h5,199,33,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_34.h5,199,34,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_35.h5,199,35,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_36.h5,199,36,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_37.h5,199,37,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_38.h5,199,38,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_39.h5,199,39,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_40.h5,199,40,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_41.h5,199,41,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_42.h5,199,42,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_43.h5,199,43,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_44.h5,199,44,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_45.h5,199,45,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_46.h5,199,46,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_47.h5,199,47,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_48.h5,199,48,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_49.h5,199,49,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_50.h5,199,50,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_51.h5,199,51,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_52.h5,199,52,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_53.h5,199,53,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_54.h5,199,54,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_55.h5,199,55,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_56.h5,199,56,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_57.h5,199,57,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_58.h5,199,58,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_59.h5,199,59,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_60.h5,199,60,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_61.h5,199,61,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_62.h5,199,62,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_63.h5,199,63,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_64.h5,199,64,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_65.h5,199,65,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_66.h5,199,66,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_67.h5,199,67,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_68.h5,199,68,0,16,0,16,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_69.h5,199,69,0,70,0,70,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_70.h5,199,70,0,127,0,127,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_71.h5,199,71,0,232,0,232,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_72.h5,199,72,0,380,0,380,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_73.h5,199,73,0,526,0,526,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_74.h5,199,74,0,625,8,633,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_75.h5,199,75,0,712,31,743,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_76.h5,199,76,0,751,119,870,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_77.h5,199,77,0,789,188,977,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_78.h5,199,78,1,828,255,1084,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_79.h5,199,79,4,872,353,1229,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_80.h5,199,80,7,886,436,1329,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_81.h5,199,81,20,865,510,1395,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_82.h5,199,82,28,847,582,1457,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_83.h5,199,83,46,838,651,1535,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_84.h5,199,84,55,828,724,1607,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_85.h5,199,85,62,855,789,1706,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_86.h5,199,86,87,848,837,1772,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_87.h5,199,87,143,820,881,1844,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_88.h5,199,88,140,818,964,1922,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_89.h5,199,89,131,817,1052,2000,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_90.h5,199,90,121,816,1121,2058,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_91.h5,199,91,115,839,1170,2124,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_92.h5,199,92,136,861,1177,2174,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_93.h5,199,93,150,837,1177,2164,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_94.h5,199,94,138,828,1199,2165,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_95.h5,199,95,167,831,1180,2178,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_96.h5,199,96,162,863,1161,2186,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_97.h5,199,97,170,893,1132,2195,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_98.h5,199,98,158,871,1143,2172,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_99.h5,199,99,126,860,1161,2147,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_100.h5,199,100,97,868,1176,2141,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_101.h5,199,101,84,868,1163,2115,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_102.h5,199,102,92,878,1111,2081,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_103.h5,199,103,115,904,1046,2065,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_104.h5,199,104,134,925,983,2042,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_105.h5,199,105,123,942,968,2033,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_106.h5,199,106,105,970,959,2034,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_107.h5,199,107,98,1020,895,2013,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_108.h5,199,108,119,1025,821,1965,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_109.h5,199,109,115,1019,771,1905,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_110.h5,199,110,121,1016,710,1847,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_111.h5,199,111,43,1149,601,1793,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_112.h5,199,112,43,1119,524,1686,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_199_slice_113.h5,199,113,46,1036,506,1588,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
